inst_id,inst_label,n,rho,mode,EU_status,EU_obj,EU_gap,EU_time_sec,IU_status,IU_obj,IU_gap,IU_time_sec,exact_status,exact_obj,exact_time_sec
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT,OPTIMAL,-9930.999999628746,0.0,1.4986,OPTIMAL,-9999.999999995618,0.6948,0.0029,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_SOC2x2_diag_X,OPTIMAL,-9930.999999077752,0.0,1.0441,OPTIMAL,-9999.999999967738,0.6948,0.005,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_SOC2x2_diag_U,OPTIMAL,-9930.999999890777,0.0,0.0028,OPTIMAL,-9999.999999993419,0.6948,0.0033,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_SOC2x2_diag_XU,OPTIMAL,-9930.999999487174,0.0,0.0027,OPTIMAL,-9999.999999992844,0.6948,0.0037,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_SOC2x2_full_X,OPTIMAL,-9930.99999519889,0.0,0.0029,OPTIMAL,-9999.999997671342,0.6948,0.0047,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_SOC2x2_full_U,OPTIMAL,-9930.99999357689,0.0,0.0042,OPTIMAL,-9999.99999998978,0.6948,0.0043,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_SOC2x2_full_XU,OPTIMAL,-9930.999997085288,0.0,0.0035,OPTIMAL,-9999.999999993659,0.6948,0.0055,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_SOC_directional_X,OPTIMAL,-9930.999999210993,0.0,0.0033,OPTIMAL,-9999.999999178819,0.6948,0.0042,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_SOC_directional_U,OPTIMAL,-9930.999999795258,0.0,0.004,OPTIMAL,-9999.99998165577,0.6948,0.0031,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_SOC_directional_XU,OPTIMAL,-9930.999992740948,0.0,0.0041,OPTIMAL,-9999.999999173735,0.6948,0.0043,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_SOC_hybrid_X,OPTIMAL,-9930.99995335839,0.0,0.0044,OPTIMAL,-9999.999995748345,0.6948,0.004,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_SOC_hybrid_U,OPTIMAL,-9930.999983335012,0.0,0.004,OPTIMAL,-9999.999985649487,0.6948,0.0034,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_SOC_hybrid_XU,OPTIMAL,-9930.999999686084,0.0,0.0051,OPTIMAL,-9999.999999041836,0.6948,0.0599,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_PSD3x3_X,OPTIMAL,-9930.999999949574,0.0,0.5691,OPTIMAL,-10000.000000539196,0.6948,0.0128,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_PSD3x3_U,OPTIMAL,-9930.999985719565,0.0,0.0079,OPTIMAL,-10000.000001932083,0.6948,0.008,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_PSD3x3_XU,OPTIMAL,-9930.999999799587,0.0,0.017,OPTIMAL,-10000.000006263386,0.6948,0.0111,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_blockSDP_X,OPTIMAL,-9930.999999624886,0.0,0.0243,OPTIMAL,-9930.99999648248,0.0,0.0209,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_blockSDP_U,OPTIMAL,-9930.999988766824,0.0,0.0086,OPTIMAL,-9931.000000137134,0.0,0.0109,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_blockSDP_XU,OPTIMAL,-9930.999998785897,0.0,0.0102,OPTIMAL,-9931.000000116914,0.0,0.0097,OPTIMAL,-9931.0,0.3315
1,n4_rho3_B_LI_NCVX_rational,4,3.0,RLT_full_SDP,OPTIMAL,-9930.999999888545,0.0,0.4811,OPTIMAL,-9931.000000090291,0.0,0.011,OPTIMAL,-9931.0,0.3315
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT,OPTIMAL,-87.89452088318731,16.7509,0.0058,OPTIMAL,-87.89452654984856,16.751,0.0045,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_SOC2x2_diag_X,OPTIMAL,-75.28377681111198,0.0,0.0056,OPTIMAL,-75.28377691316652,0.0,0.0052,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_SOC2x2_diag_U,OPTIMAL,-87.89452104062093,16.7509,0.0039,OPTIMAL,-87.89452029910078,16.7509,0.0054,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_SOC2x2_diag_XU,OPTIMAL,-75.28377678780797,0.0,0.0045,OPTIMAL,-75.28377692711516,0.0,0.0061,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_SOC2x2_full_X,OPTIMAL,-75.28377687968978,0.0,0.0052,OPTIMAL,-75.2837780660947,0.0,0.0063,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_SOC2x2_full_U,OPTIMAL,-87.89452030033571,16.7509,0.0046,OPTIMAL,-87.89452032673434,16.7509,0.0057,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_SOC2x2_full_XU,OPTIMAL,-75.2837768615811,0.0,0.0053,OPTIMAL,-75.28377699113008,0.0,0.0077,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_SOC_directional_X,OPTIMAL,-75.28377680401283,0.0,0.0052,OPTIMAL,-75.28377682296924,0.0,0.0081,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_SOC_directional_U,OPTIMAL,-87.89452198390138,16.7509,0.0046,OPTIMAL,-87.89452029942335,16.7509,0.0084,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_SOC_directional_XU,OPTIMAL,-75.28377704954795,0.0,0.0094,OPTIMAL,-75.28377698445784,0.0,0.0073,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_SOC_hybrid_X,OPTIMAL,-75.28377690244028,0.0,0.0066,OPTIMAL,-75.28377677810093,0.0,0.006,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_SOC_hybrid_U,OPTIMAL,-87.89452230016992,16.7509,0.0059,OPTIMAL,-87.89452046486925,16.7509,0.0059,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_SOC_hybrid_XU,OPTIMAL,-75.28377737720179,0.0,0.0073,OPTIMAL,-75.28377763586617,0.0,0.0078,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_PSD3x3_X,OPTIMAL,-75.28377689094165,0.0,0.0629,OPTIMAL,-75.28377794854543,0.0,0.0211,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_PSD3x3_U,OPTIMAL,-87.89452142597925,16.7509,0.0305,OPTIMAL,-87.8945203937533,16.7509,0.0215,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_PSD3x3_XU,OPTIMAL,-75.28377711776983,0.0,0.0187,OPTIMAL,-75.28377711365282,0.0,0.0191,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_blockSDP_X,OPTIMAL,-75.28377685794297,0.0,0.0137,OPTIMAL,-75.28377692514869,0.0,0.018,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_blockSDP_U,OPTIMAL,-87.89452068148074,16.7509,0.011,OPTIMAL,-87.89452031159114,16.7509,0.0139,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_blockSDP_XU,OPTIMAL,-75.28377687053552,0.0,0.0164,OPTIMAL,-75.28377687567789,0.0,0.0192,OPTIMAL,-75.28377673410895,0.0618
2,n7_rho4_S_LI_LE_CVX_seed1,7,4.0,RLT_full_SDP,OPTIMAL,-75.2837767414336,0.0,0.0305,OPTIMAL,-75.28377721276193,0.0,0.034,OPTIMAL,-75.28377673410895,0.0618
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT,OPTIMAL,-1730.2818513639154,146698.7966,0.0047,OPTIMAL,-1730.2818511960097,146698.7966,0.0035,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_SOC2x2_diag_X,OPTIMAL,-120.90016331684012,10157.2875,0.0033,OPTIMAL,-120.90016331803938,10157.2875,0.0044,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_SOC2x2_diag_U,OPTIMAL,-1730.2818465233527,146698.7962,0.003,OPTIMAL,-1730.281849776851,146698.7964,0.0031,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_SOC2x2_diag_XU,OPTIMAL,-120.90016329424917,10157.2875,0.0038,OPTIMAL,-120.90016347067748,10157.2876,0.0035,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_SOC2x2_full_X,OPTIMAL,-1.2403494909871693,5.2325,0.0035,OPTIMAL,-1.2403495252279324,5.2325,0.0045,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_SOC2x2_full_U,OPTIMAL,-1730.281843957788,146698.7959,0.0032,OPTIMAL,-1730.2818482022026,146698.7963,0.0027,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_SOC2x2_full_XU,OPTIMAL,-1.2403494933025063,5.2325,0.0049,OPTIMAL,-1.2403494912021371,5.2325,0.0051,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_SOC_directional_X,OPTIMAL,-1.1791369457778247,0.0391,0.0038,OPTIMAL,-1.1791369865327965,0.0391,0.0043,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_SOC_directional_U,OPTIMAL,-1730.2818511360704,146698.7965,0.0029,OPTIMAL,-1730.2818511150258,146698.7965,0.0042,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_SOC_directional_XU,OPTIMAL,-1.1791365038486872,0.0391,0.0046,OPTIMAL,-1.179137000598391,0.0391,0.0046,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_SOC_hybrid_X,OPTIMAL,-1.1791369803207727,0.0391,0.0052,OPTIMAL,-1.1791368890368417,0.0391,0.0062,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_SOC_hybrid_U,OPTIMAL,-1730.2818510975735,146698.7965,0.0041,OPTIMAL,-1730.2818510405527,146698.7965,0.0036,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_SOC_hybrid_XU,OPTIMAL,-1.1791367555439682,0.0391,0.0043,OPTIMAL,-1.1791369739161066,0.0391,0.0052,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_PSD3x3_X,OPTIMAL,-1.1791370831960006,0.0391,0.0098,OPTIMAL,-1.1791371889659217,0.0391,0.0091,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_PSD3x3_U,OPTIMAL,-1730.281859671957,146698.7973,0.0102,OPTIMAL,-1730.2818680305952,146698.798,0.0084,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_PSD3x3_XU,OPTIMAL,-1.1791372713381447,0.0392,0.0091,OPTIMAL,-1.1791370805254227,0.0391,0.0096,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_blockSDP_X,OPTIMAL,-1.1791370068013396,0.0391,0.0096,OPTIMAL,-1.1791373162411807,0.0392,0.0072,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_blockSDP_U,OPTIMAL,-1730.2818514296494,146698.7966,0.0084,OPTIMAL,-1730.2818513937514,146698.7966,0.0078,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_blockSDP_XU,OPTIMAL,-1.1791371629753449,0.0391,0.009,OPTIMAL,-1.1791370792003977,0.0391,0.0093,OPTIMAL,-1.1786757737820897,0.0063
3,n4_rho3_B_LI_CVX_seed2,4,3.0,RLT_full_SDP,OPTIMAL,-1.178676481889207,0.0001,0.012,OPTIMAL,-1.1786757805152395,0.0,0.01,OPTIMAL,-1.1786757737820897,0.0063
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT,OPTIMAL,1827.432815228332,8.9215,0.0534,OPTIMAL,1827.4328152503788,8.9215,0.0485,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_SOC2x2_diag_X,OPTIMAL,1952.8115037329,2.6727,0.0406,OPTIMAL,1952.811502195566,2.6727,0.0421,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_SOC2x2_diag_U,OPTIMAL,1827.4328635115862,8.9215,0.04,OPTIMAL,1827.4329310901378,8.9215,0.0423,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_SOC2x2_diag_XU,OPTIMAL,1952.8115042473687,2.6727,0.04,OPTIMAL,1952.8115088600039,2.6727,0.0397,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_SOC2x2_full_X,OPTIMAL,2003.0016893775048,0.1712,0.0552,OPTIMAL,2003.0016917977878,0.1712,0.0558,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_SOC2x2_full_U,OPTIMAL,1827.4328184049211,8.9215,0.0702,OPTIMAL,1827.432815933179,8.9215,0.0458,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_SOC2x2_full_XU,OPTIMAL,2003.001703627459,0.1712,0.0632,OPTIMAL,2003.001686302446,0.1712,0.0598,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_SOC_directional_X,OPTIMAL,2005.872835903917,0.0281,0.0659,OPTIMAL,2005.8728737611548,0.0281,0.0846,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_SOC_directional_U,OPTIMAL,1827.4328203083237,8.9215,0.0474,OPTIMAL,1827.4328193566053,8.9215,0.0454,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_SOC_directional_XU,OPTIMAL,2005.872785716977,0.0281,0.0814,OPTIMAL,2005.8728392857747,0.0281,0.0756,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_SOC_hybrid_X,OPTIMAL,2005.9559911522128,0.024,0.0668,OPTIMAL,2005.9560078114805,0.024,0.0609,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_SOC_hybrid_U,OPTIMAL,1827.4328156622992,8.9215,0.0554,OPTIMAL,1827.4328206397006,8.9215,0.0495,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_SOC_hybrid_XU,OPTIMAL,2005.9559833961919,0.024,0.0779,OPTIMAL,2005.9559931343601,0.024,0.0842,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_PSD3x3_X,OPTIMAL,2006.4373987500219,0.0,0.2522,OPTIMAL,2006.437474307274,0.0,0.2414,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_PSD3x3_U,OPTIMAL,1827.4328151571174,8.9215,0.1806,OPTIMAL,1827.4328147195301,8.9215,0.186,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_PSD3x3_XU,OPTIMAL,2006.4373525969868,0.0,0.2449,OPTIMAL,2006.4372953379363,0.0,0.2973,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_blockSDP_X,OPTIMAL,2006.4374815859492,0.0,0.1524,OPTIMAL,2006.4374836617171,0.0,0.1903,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_blockSDP_U,OPTIMAL,1827.432796318019,8.9215,0.1408,OPTIMAL,1827.4327495065604,8.9215,0.216,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_blockSDP_XU,OPTIMAL,2006.4374847639224,0.0,0.2031,OPTIMAL,2006.4374793150841,0.0,0.3411,OPTIMAL,2006.4374846700841,0.0166
4,n15_rho10_B_LI_LE_CVX_seed3,15,10.0,RLT_full_SDP,OPTIMAL,2006.4374848008365,0.0,1.0701,OPTIMAL,2006.4374846710243,0.0,0.9633,OPTIMAL,2006.4374846700841,0.0166
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT,OPTIMAL,-2037.5736864462503,31714.292,0.0037,OPTIMAL,-2037.5736828361682,31714.2919,0.0043,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_SOC2x2_diag_X,OPTIMAL,-190.01007847472468,2866.7816,0.0055,OPTIMAL,-190.01007791786893,2866.7816,0.0038,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_SOC2x2_diag_U,OPTIMAL,-2037.573666925019,31714.2917,0.0053,OPTIMAL,-2037.5736590094903,31714.2916,0.0035,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_SOC2x2_diag_XU,OPTIMAL,-190.0100801031816,2866.7816,0.0044,OPTIMAL,-190.0100821781802,2866.7817,0.0039,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_SOC2x2_full_X,OPTIMAL,-6.525418823566257,1.8867,0.0068,OPTIMAL,-6.525419268319235,1.8867,0.0046,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_SOC2x2_full_U,OPTIMAL,-2037.5736586544897,31714.2916,0.0038,OPTIMAL,-2037.5736873203628,31714.292,0.0038,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_SOC2x2_full_XU,OPTIMAL,-6.525418693459712,1.8867,0.0049,OPTIMAL,-6.525419274872229,1.8867,0.0055,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_SOC_directional_X,OPTIMAL,-6.40458515331706,0.0,0.0044,OPTIMAL,-6.404585037510839,0.0,0.0045,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_SOC_directional_U,OPTIMAL,-2037.5736871101017,31714.292,0.0042,OPTIMAL,-2037.5736861746632,31714.292,0.0038,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_SOC_directional_XU,OPTIMAL,-6.4045850342123645,0.0,0.006,OPTIMAL,-6.404585267040639,0.0,0.0048,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_SOC_hybrid_X,OPTIMAL,-6.404585109254819,0.0,0.0048,OPTIMAL,-6.404581433923626,0.0001,0.0047,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_SOC_hybrid_U,OPTIMAL,-2037.573687704988,31714.292,0.004,OPTIMAL,-2037.573686713209,31714.292,0.005,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_SOC_hybrid_XU,OPTIMAL,-6.404584229995037,0.0,0.0057,OPTIMAL,-6.404578126185363,0.0001,0.0054,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_PSD3x3_X,OPTIMAL,-6.404586854448423,0.0,0.0107,OPTIMAL,-6.404591512008426,0.0001,0.013,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_PSD3x3_U,OPTIMAL,-2037.5736951574172,31714.2921,0.0118,OPTIMAL,-2037.5738195087388,31714.2941,0.0121,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_PSD3x3_XU,OPTIMAL,-6.4045863439123645,0.0,0.0135,OPTIMAL,-6.40458751921213,0.0,0.0162,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_blockSDP_X,OPTIMAL,-6.404586735756278,0.0,0.0114,OPTIMAL,-6.404592248202647,0.0001,0.011,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_blockSDP_U,OPTIMAL,-2037.5736881567564,31714.292,0.0102,OPTIMAL,-2037.5736886213983,31714.292,0.0111,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_blockSDP_XU,OPTIMAL,-6.404588169532882,0.0,0.011,OPTIMAL,-6.404588085213762,0.0,0.0129,OPTIMAL,-6.404585983363559,0.0063
5,n5_rho4_P_LI_CVX_seed4,5,4.0,RLT_full_SDP,OPTIMAL,-6.4045860462176085,0.0,0.0147,OPTIMAL,-6.404586068438405,0.0,0.0146,OPTIMAL,-6.404585983363559,0.0063
